0.04173155 0.03733399 0.0709897 2.5
0.04287698 0.04008413 0.07457714 2.5
0.04393592 0.04286909 0.07808386 2.5
0.04491435 0.04517572 0.08166141 2.5
0.04607032 0.04784834 0.08528189 2.5
0.04742153 0.05092893 0.08892111 2.5
0.04860207 0.0533505 0.09255307 2.5
0.04972161 0.05578742 0.0961287 2.5
0.05087593 0.05807441 0.09971391 2.5
0.05199138 0.06049579 0.10315295 2.5
0.05318874 0.06267072 0.10668819 2.5
0.05408685 0.06500994 0.10992679 2.5
0.0551948 0.06713451 0.11325746 2.5
0.05618249 0.06930712 0.11646576 2.5
0.05708186 0.0713382 0.11959515 2.5
0.05802811 0.07312721 0.12251286 2.5
0.05904395 0.07589461 0.12536394 2.5
0.0599965 0.07794025 0.12827581 2.5
0.06090122 0.07965797 0.13116854 2.5
0.06165617 0.08155929 0.13378503 2.5
0.06250879 0.08345429 0.13637929 2.5
0.0632155 0.08532373 0.1388382 2.5
0.06385093 0.08711742 0.14114878 2.5
0.06431618 0.08877122 0.14340632 2.5
0.06463973 0.09052589 0.14547956 2.5
0.06507427 0.09179067 0.14755015 2.5
0.06530304 0.0931483 0.14940673 2.5
0.06541886 0.09426145 0.15129166 2.5
0.06544883 0.09523219 0.15299528 2.5
0.06531296 0.09606623 0.15463496 2.5
0.06544902 0.09734597 0.15578712 2.5
0.06507369 0.09792207 0.15716212 2.5
0.06477787 0.0981742 0.15845247 2.5
0.06386625 0.09830289 0.1597945 2.5
0.06348223 0.09939821 0.16018414 2.5
0.06291537 0.09945043 0.16105023 2.5
0.06202237 0.09924486 0.16181787 2.5
0.06086043 0.09858077 0.16249519 2.5
0.06013826 0.09869317 0.16253913 2.5
0.05907931 0.0974118 0.16310484 2.5
0.05801422 0.09673722 0.16306137 2.5
0.05719366 0.09590089 0.16279726 2.5
0.05615029 0.09507801 0.1624013 2.5
0.05538399 0.09476093 0.16135705 2.5
0.05431414 0.09379946 0.16058165 2.5
0.05280478 0.09209906 0.15996928 2.5
0.05175885 0.09161061 0.15847765 2.5
0.05052992 0.09022315 0.15720549 2.5
0.04896879 0.08824575 0.15609622 2.5
0.04795738 0.08745155 0.1540869 2.5
0.04637877 0.08522633 0.15287889 2.5
0.04512324 0.08372473 0.15103389 2.5
0.04426796 0.08294393 0.14865386 2.5
0.04303582 0.08150676 0.14653721 2.5
0.04157678 0.07946345 0.14471874 2.5
0.04032873 0.07799036 0.14244796 2.5
0.03953413 0.07725405 0.13964356 2.5
0.03839569 0.07572941 0.13724039 2.5
0.03713931 0.07417604 0.13468314 2.5
0.03606976 0.07258997 0.13231208 2.5
0.03501364 0.07103343 0.12971371 2.5
0.03398081 0.06944928 0.1271319 2.5
0.03297112 0.06795537 0.12438451 2.5
0.03200594 0.06641493 0.12173319 2.5
0.03074318 0.06423351 0.11934431 2.5
0.02980452 0.06273871 0.11656439 2.5
0.02885189 0.0613118 0.11376634 2.5
0.02793927 0.05990677 0.11091283 2.5
0.02740908 0.05924756 0.10767048 2.5
0.02653947 0.05796132 0.10488147 2.5
0.02566176 0.05680111 0.10194505 2.5
0.02481106 0.05581728 0.0990637 2.5
0.02396689 0.05488645 0.09612163 2.5
0.02317129 0.05388181 0.09324267 2.5
0.02237375 0.05294712 0.09036194 2.5
0.02154882 0.05204283 0.08750039 2.5
0.02040141 0.05045977 0.08500337 2.5
0.01960562 0.04960104 0.08218448 2.5
0.01881459 0.04878183 0.07938321 2.5
0.01806341 0.04799742 0.07660047 2.5
0.01773664 0.04793621 0.07348606 2.5
0.01714577 0.04719846 0.07071778 2.5
0.01656698 0.04649843 0.06799656 2.5
0.01606631 0.04580695 0.06534271 2.5
0.01560818 0.04525692 0.06270107 2.5
0.01515065 0.0446801 0.06007718 2.5
0.01471108 0.04426699 0.05737376 2.5
0.01404417 0.04317785 0.05517537 2.5
0.01400819 0.0434711 0.05222941 2.5
0.01335081 0.04245566 0.0500041 2.5
0.0129487 0.04217463 0.04739338 2.5
0.01259077 0.04196006 0.04475759 2.5
0.01218674 0.04181159 0.04205397 2.5
0.01199983 0.04245764 0.0390058 2.5
0.01131793 0.04174794 0.03663406 2.5
0.01116644 0.0426349 0.03331836 2.5
0.01017273 0.04157977 0.03092433 2.5
0.01035885 0.0433365 0.02771608 2.5
0.0093381 0.04254407 0.0250901 2.5
0.00893867 0.04316877 0.02212432 2.5
0.00858684 0.04389109 0.01900917 2.5
0.00826559 0.04448324 0.01600081 2.5
0.00778343 0.04513979 0.01311536 2.5
0.00747 0.04589384 0.01007092 2.5
0.00719053 0.04674404 0.00712097 2.5
0.00673174 0.04747821 0.00411315 2.5
0.00695024 0.04965215 0.00079956 2.5
0.00577823 0.04912142 -0.00192883 2.5
0.00526173 0.05005556 -0.00496449 2.5
0.00486196 0.05131951 -0.00796963 2.5
0.00423716 0.05238635 -0.01107851 2.5
0.00356552 0.0535887 -0.01410789 2.5
0.0028968 0.05494412 -0.01723898 2.5
0.00226872 0.05631307 -0.02033022 2.5
0.00154315 0.05781128 -0.02342259 2.5
0.00081122 0.05935051 -0.02651995 2.5
8.73164641e-06 0.06078221 -0.02957127 2.5
-0.00077325 0.06239281 -0.03265016 2.5
-0.00161497 0.06390774 -0.03564384 2.5
-0.0025432 0.06549032 -0.03865399 2.5
-0.00352504 0.06716733 -0.04165858 2.5
-0.00458629 0.06891118 -0.0447048 2.5
-0.00579293 0.07080727 -0.04777791 2.5
-0.00702858 0.07265171 -0.05073556 2.5
-0.00836328 0.07476774 -0.05382675 2.5
-0.00976984 0.07695152 -0.05686435 2.5
-0.01124851 0.07927805 -0.05989001 2.5
-0.01269399 0.08169007 -0.06294113 2.5
-0.01435236 0.08422265 -0.06613187 2.5
-0.01593763 0.08670143 -0.06920367 2.5
-0.0174521 0.08904127 -0.07218046 2.5
-0.01917682 0.09143697 -0.07524848 2.5
-0.02081273 0.09363722 -0.07824076 2.5
-0.02262605 0.09592437 -0.08130848 2.5
-0.02427977 0.09813497 -0.08426964 2.5
-0.02603907 0.1003174 -0.08717925 2.5
-0.0279379 0.10258075 -0.09015954 2.5
-0.02968258 0.10476633 -0.09304801 2.5
-0.03152469 0.10683999 -0.09589316 2.5
-0.03333132 0.10890026 -0.09871545 2.5
-0.03523092 0.11087128 -0.10155822 2.5
-0.03709684 0.11275323 -0.10429428 2.5
-0.03887504 0.11460753 -0.10703118 2.5
-0.04073817 0.11641885 -0.10972516 2.5
-0.04268408 0.11832479 -0.11239425 2.5
-0.04444193 0.12006939 -0.11489853 2.5
-0.04632007 0.12185054 -0.11736899 2.5
-0.04823475 0.12356712 -0.11969056 2.5
-0.05004194 0.12509261 -0.12191588 2.5
-0.05166767 0.12643981 -0.12401115 2.5
-0.05335466 0.12776376 -0.12604325 2.5
-0.05493575 0.12894167 -0.12795008 2.5
-0.05634189 0.12962037 -0.12976503 2.5
-0.05753398 0.1301991 -0.13141096 2.5
-0.05854806 0.13064963 -0.13298235 2.5
-0.05954349 0.13077432 -0.13441707 2.5
-0.06033548 0.13066592 -0.1357124 2.5
-0.06099205 0.13050623 -0.13680151 2.5
-0.06144114 0.13015401 -0.13774449 2.5
-0.06164989 0.12983897 -0.13872381 2.5
-0.06213649 0.12930354 -0.13933893 2.5
-0.06240479 0.12865618 -0.13981803 2.5
-0.0624869 0.12786465 -0.14029178 2.5
-0.06278914 0.12704044 -0.14047298 2.5
-0.06275793 0.12606103 -0.14071288 2.5
-0.06281255 0.12511018 -0.14079758 2.5
-0.0628833 0.12365353 -0.1405674 2.5
-0.06312721 0.12260478 -0.14060191 2.5
-0.0630836 0.1214745 -0.14030529 2.5
-0.06283154 0.11998628 -0.13994283 2.5
-0.06288556 0.11861818 -0.13948492 2.5
-0.06297296 0.117254 -0.13896981 2.5
-0.06253121 0.1155547 -0.13844467 2.5
-0.06208716 0.1137206 -0.13756355 2.5
-0.06164848 0.11180774 -0.13656689 2.5
-0.061107 0.11027587 -0.13567052 2.5
-0.06036533 0.10821301 -0.13428649 2.5
-0.05954932 0.10611395 -0.13278618 2.5
-0.05878085 0.10356919 -0.13123524 2.5
-0.05781948 0.10131228 -0.1295458 2.5
-0.05711768 0.09928934 -0.12801171 2.5
-0.05634793 0.09723704 -0.12617241 2.5
-0.05556709 0.09508742 -0.12428019 2.5
-0.05485473 0.09297872 -0.12229949 2.5
-0.05410188 0.09071362 -0.12007779 2.5
-0.05361437 0.08869968 -0.11802834 2.5
-0.05287083 0.08643021 -0.11561411 2.5
-0.05228147 0.0843129 -0.11335137 2.5
-0.0516212 0.08212596 -0.11093061 2.5
-0.05075 0.07977569 -0.10843968 2.5
-0.0497937 0.07737848 -0.10593448 2.5
-0.04871448 0.07491386 -0.1033229 2.5
-0.04750494 0.07251236 -0.10083245 2.5
-0.04635974 0.06986189 -0.09815071 2.5
-0.0451352 0.0673142 -0.09558035 2.5
-0.04376183 0.06464497 -0.09291471 2.5
-0.04248567 0.06211405 -0.09033683 2.5
-0.04127344 0.05964168 -0.08791686 2.5
-0.03998495 0.05707113 -0.08547832 2.5
-0.03915443 0.05487871 -0.08309099 2.5
-0.03734351 0.05195561 -0.08067446 2.5
-0.0361692 0.04941272 -0.07840229 2.5
-0.03504406 0.04692088 -0.07627267 2.5
-0.03381386 0.0443236 -0.07404886 2.5
-0.0324848 0.0415929 -0.07194145 2.5
-0.03119974 0.03893572 -0.06986523 2.5
-0.02982515 0.03613227 -0.06774531 2.5
-0.02858112 0.03339046 -0.06580496 2.5
-0.02728494 0.0305845 -0.0638343 2.5
-0.02606389 0.02772004 -0.06185584 2.5
-0.02502044 0.02511247 -0.06017303 2.5
-0.02383309 0.02225297 -0.05840435 2.5
-0.0227393 0.01952854 -0.05673364 2.5
-0.02161188 0.01655783 -0.05511457 2.5
-0.02060977 0.01377771 -0.05357597 2.5
-0.01960398 0.01090203 -0.05203953 2.5
-0.01854846 0.00781788 -0.05051852 2.5
-0.01832952 0.00553739 -0.04935794 2.5
-0.01674746 0.0020791 -0.04790432 2.5
-0.01589416 -0.00090895 -0.0466122 2.5
-0.01504416 -0.00400269 -0.04520933 2.5
-0.01427041 -0.00703445 -0.04396493 2.5
-0.01402922 -0.00979111 -0.04286907 2.5
-0.01262162 -0.01337279 -0.04156781 2.5
-0.01186267 -0.01660218 -0.04041162 2.5
-0.01103318 -0.01990558 -0.03934214 2.5
-0.01040316 -0.0231549 -0.03827445 2.5
-0.00976521 -0.02632293 -0.03721226 2.5
-0.00883348 -0.02988742 -0.03590995 2.5
-0.00863567 -0.03279061 -0.03518836 2.5
-0.00791317 -0.03617582 -0.03422219 2.5
-0.0070463 -0.03958586 -0.03315647 2.5
-0.00635043 -0.04298333 -0.03219642 2.5
-0.00580427 -0.0463221 -0.03137335 2.5
-0.00484069 -0.04998075 -0.0302108 2.5
-0.00442229 -0.05326373 -0.02940554 2.5
-0.00373173 -0.05667932 -0.02852501 2.5
-0.00313374 -0.06016445 -0.02765969 2.5
-0.00259371 -0.06356371 -0.02695752 2.5
-0.00196355 -0.06715351 -0.02622711 2.5
-0.00135891 -0.07062054 -0.02545404 2.5
-0.00080186 -0.07417802 -0.0247342 2.5
-0.00015051 -0.07766741 -0.0240905 2.5
0.0005435 -0.08111033 -0.02354749 2.5
0.00098356 -0.08452363 -0.0229826 2.5
0.00165549 -0.08803282 -0.02238744 2.5
0.00228304 -0.091441 -0.02191046 2.5
0.00276654 -0.09447774 -0.02181524 2.5
0.00300375 -0.0983134 -0.02133794 2.5
0.00343063 -0.10176483 -0.02080976 2.5
0.00373205 -0.10530158 -0.02052006 2.5
0.00408444 -0.10890757 -0.02011043 2.5
0.00415404 -0.11244403 -0.01991218 2.5
0.00443204 -0.11612309 -0.01957642 2.5
0.00437576 -0.11974157 -0.01935301 2.5
0.00439414 -0.12338066 -0.01906395 2.5
0.00473178 -0.12681317 -0.01889901 2.5
0.00440139 -0.13076971 -0.01868338 2.5
0.00435562 -0.13444716 -0.01841824 2.5
0.00451041 -0.13780983 -0.01839759 2.5
0.00440299 -0.14134433 -0.01826101 2.5
0.00428545 -0.14494602 -0.01816745 2.5
0.00382105 -0.1488062 -0.01782141 2.5
0.00350922 -0.15217436 -0.01774512 2.5
0.00333251 -0.15520379 -0.01785552 2.5
0.00279184 -0.15838583 -0.0176416 2.5
0.00218021 -0.16150927 -0.01740931 2.5
0.00141304 -0.16456858 -0.01720559 2.5
0.00045326 -0.16780771 -0.01693115 2.5
-0.00010004 -0.17044281 -0.01675001 2.5
-0.00088139 -0.17324796 -0.01640406 2.5
-0.00165881 -0.1758526 -0.01613468 2.5
-0.0024432 -0.17836491 -0.01596257 2.5
-0.00322394 -0.18052052 -0.01571553 2.5
-0.00407852 -0.18250992 -0.01549208 2.5
-0.00494386 -0.18425677 -0.01533349 2.5
-0.00585064 -0.18568919 -0.01515418 2.5
-0.00683115 -0.18673841 -0.01509264 2.5
-0.00778244 -0.18779422 -0.01488654 2.5
-0.00880493 -0.18853559 -0.01465635 2.5
-0.00970412 -0.18921123 -0.01438356 2.5
-0.01070104 -0.18965507 -0.01411823 2.5
-0.01157129 -0.19002407 -0.01372783 2.5
-0.01248804 -0.19015111 -0.01344975 2.5
-0.01330271 -0.19026144 -0.01316467 2.5
-0.01408652 -0.1899699 -0.01291754 2.5
-0.01486846 -0.1894585 -0.01277997 2.5
-0.0156104 -0.18864939 -0.01259263 2.5
-0.01638897 -0.18762153 -0.01238788 2.5
-0.01712813 -0.18643443 -0.01222823 2.5
-0.01785968 -0.18517647 -0.01219252 2.5
-0.0184461 -0.18334711 -0.0119888 2.5
-0.01912278 -0.18211304 -0.01198959 2.5
-0.0197016 -0.18041441 -0.01191464 2.5
-0.02022796 -0.17854734 -0.01190209 2.5
-0.02059834 -0.17618718 -0.011856 2.5
-0.02114141 -0.17450266 -0.01195373 2.5
-0.02157091 -0.17241241 -0.01198542 2.5
-0.02193271 -0.17030125 -0.01214483 2.5
-0.02224419 -0.16813826 -0.01229733 2.5
-0.02234025 -0.16609636 -0.01240114 2.5
-0.02260316 -0.16377308 -0.01253923 2.5
-0.02279171 -0.16151884 -0.01266928 2.5
-0.02300451 -0.15923498 -0.01274319 2.5
-0.0226579 -0.15587515 -0.01215766 2.5
-0.02324105 -0.15477522 -0.01272597 2.5
-0.02334158 -0.15235846 -0.01267286 2.5
-0.02350059 -0.14998596 -0.01262544 2.5
-0.02356926 -0.14748732 -0.01245351 2.5
-0.02361754 -0.14491896 -0.01224912 2.5
-0.02366349 -0.14236027 -0.01206268 2.5
-0.02370489 -0.13962485 -0.01186775 2.5
-0.02369405 -0.13682843 -0.01162527 2.5
-0.02373332 -0.1339108 -0.01135682 2.5
-0.02370132 -0.13107316 -0.01106204 2.5
-0.02364555 -0.1282553 -0.01073655 2.5
-0.02355486 -0.12552189 -0.01041532 2.5
-0.02338349 -0.12284069 -0.01006628 2.5
-0.02328401 -0.12029423 -0.00977247 2.5
-0.02307202 -0.11773893 -0.00938754 2.5
-0.02273668 -0.11522076 -0.00894814 2.5
-0.02244211 -0.11272639 -0.00855139 2.5
-0.02217476 -0.11012831 -0.00822068 2.5
-0.02180115 -0.10757636 -0.00793791 2.5
-0.0214039 -0.10503171 -0.0076181 2.5
-0.02100444 -0.10257002 -0.00729313 2.5
-0.02060765 -0.10019318 -0.00691578 2.5
-0.02024462 -0.09789317 -0.00663788 2.5
-0.01982182 -0.0957213 -0.00625876 2.5
-0.0193982 -0.09359949 -0.00589666 2.5
-0.01893824 -0.0916393 -0.00543894 2.5
-0.01847907 -0.08980219 -0.00500601 2.5
-0.01800885 -0.08802282 -0.00464491 2.5
-0.01763461 -0.08605795 -0.00422657 2.5
-0.01724907 -0.08404427 -0.00384233 2.5
-0.01687369 -0.08199539 -0.00345312 2.5
-0.01649894 -0.07995279 -0.00308416 2.5
-0.01604689 -0.07803039 -0.00271584 2.5
-0.0156902 -0.07615766 -0.00234174 2.5
-0.0153827 -0.07435027 -0.00199252 2.5
-0.01500949 -0.07265876 -0.00166905 2.5
-0.01464248 -0.07101908 -0.00137965 2.5
-0.01421112 -0.06944604 -0.00103691 2.5
-0.01382469 -0.06788381 -0.00082738 2.5
-0.01354065 -0.06632519 -0.0005678 2.5
-0.01328943 -0.06462099 -0.00032561 2.5
-0.01305013 -0.06279545 -0.0001005 2.5
-0.01328932 -0.06048444 -0.0001677 2.5
-0.01306615 -0.05874053 -2.89262318e-06 2.5
-0.0128284 -0.05708675 0.00018785 2.5
-0.01255363 -0.05556186 0.00039359 2.5
-0.01200019 -0.05447415 0.0008057 2.5
-0.01173234 -0.05297361 0.0009266 2.5
-0.01147241 -0.05151343 0.00101828 2.5
-0.01150729 -0.04959474 0.00081213 2.5
-0.01123105 -0.04818156 0.00087425 2.5
-0.01063867 -0.04725023 0.00118859 2.5
-0.01021615 -0.04602682 0.00125272 2.5
-0.00997272 -0.04449885 0.00123977 2.5
-0.00974065 -0.04312856 0.00123756 2.5
-0.00950513 -0.04185421 0.00124436 2.5
-0.00928185 -0.04072884 0.00127597 2.5
-0.00905423 -0.03968638 0.00131035 2.5
-0.00882794 -0.03871839 0.0013552 2.5
-0.00861192 -0.03779146 0.0013925 2.5
-0.00840414 -0.03689348 0.00143818 2.5
-0.00818484 -0.03599915 0.00146134 2.5
-0.0079663 -0.03509232 0.00146954 2.5
-0.00774793 -0.03417513 0.00145841 2.5
-0.00751887 -0.03328968 0.00144569 2.5
-0.00729018 -0.03246581 0.00143909 2.5
-0.0070586 -0.03167162 0.00140438 2.5
-0.00681706 -0.03092597 0.0013611 2.5
-0.00684806 -0.02975272 0.00100035 2.5
-0.0057116 -0.02851419 0.0018162 2.5
-0.00546653 -0.02792719 0.00175307 2.5
-0.0057755 -0.02846787 0.00112427 2.5
-0.00561042 -0.02780766 0.00108967 2.5
-0.00542357 -0.02712612 0.00108514 2.5
-0.00525955 -0.02647194 0.00110689 2.5
-0.00511382 -0.02584869 0.00115872 2.5
-0.00498405 -0.02530071 0.00124694 2.5
-0.10123064 -0.19470045 -0.04405108 2.5
-0.06513406 -0.18860589 -0.00740617 2.5
-0.03229878 -0.18176015 0.00312718 2.5
-0.01553048 -0.17527064 0.00620783 2.5
-0.00527367 -0.16918813 0.00730769 2.5
0.00075895 -0.16353565 0.007673 2.5
0.00415939 -0.15803977 0.00768241 2.5
0.00612018 -0.15278965 0.00762415 2.5
0.00725376 -0.14776983 0.00757167 2.5
0.00779031 -0.14288194 0.00745338 2.5
0.00803129 -0.13812802 0.00732402 2.5
0.00808089 -0.13353574 0.00718091 2.5
0.00804794 -0.12909728 0.00702934 2.5
0.00794643 -0.12479729 0.00688324 2.5
0.00779818 -0.12064506 0.00674424 2.5
0.00763117 -0.11664073 0.00661486 2.5
0.00748175 -0.11276204 0.00650375 2.5
0.00730454 -0.10903614 0.00637499 2.5
0.00714307 -0.10543881 0.00624196 2.5
0.00696859 -0.10194657 0.00610561 2.5
0.00680989 -0.098559 0.00599241 2.5
0.00665334 -0.09528471 0.00589789 2.5
0.00650076 -0.09211498 0.00578864 2.5
0.00635522 -0.08903908 0.00568718 2.5
0.00621162 -0.0861019 0.0055997 2.5
0.00622632 -0.08341464 0.0048944 2.5
0.00608978 -0.08066769 0.00484827 2.5
0.00598347 -0.07801896 0.00479178 2.5
0.00589814 -0.07543447 0.00475343 2.5
0.00579535 -0.07288771 0.00440865 2.5
0.00569992 -0.07024433 0.00527386 2.5
0.00577534 -0.06781722 0.00520834 2.5
0.00589564 -0.06542636 0.00516856 2.5
0.00608359 -0.06303801 0.00516702 2.5
0.00630827 -0.06065388 0.00524318 2.5
0.00657 -0.05826654 0.00540064 2.5
0.00672191 -0.05655613 0.00541427 2.5
0.00731007 -0.05363178 0.00597232 2.5
0.00768624 -0.05108189 0.0063765 2.5
0.00807112 -0.04863985 0.00688003 2.5
0.0084463 -0.04642033 0.00744047 2.5
0.00896761 -0.04387032 0.00824949 2.5
0.00943104 -0.04141273 0.00906487 2.5
0.00986683 -0.03913547 0.00977904 2.5
0.01037907 -0.03668713 0.01081463 2.5
0.01083545 -0.03537266 0.01165584 2.5
0.01170102 -0.03202988 0.01209986 2.5
0.01221091 -0.02979727 0.0135329 2.5
0.01291578 -0.02732891 0.01457888 2.5
0.01342543 -0.02461736 0.01652192 2.5
0.01406843 -0.02229317 0.01777375 2.5
0.01465359 -0.02105213 0.01890627 2.5
0.0156119 -0.01783633 0.01963566 2.5
0.01632407 -0.01558175 0.0212512 2.5
0.0170555 -0.01270813 0.02305554 2.5
0.01802929 -0.01095671 0.0241672 2.5
0.01885503 -0.00899354 0.02661927 2.5
0.01985574 -0.00663354 0.0268106 2.5
0.02074987 -0.00455113 0.02831594 2.5
0.02157886 -0.00233766 0.03101366 2.5
0.02252413 -0.00035519 0.03252893 2.5
0.02356146 0.00052446 0.03405392 2.5
0.02475463 0.0025825 0.03565615 2.5
0.02601277 0.0052871 0.0372842 2.5
0.02727659 0.00659926 0.03912445 2.5
0.02854074 0.00855929 0.04094237 2.5
0.02974036 0.01049936 0.04270752 2.5
0.03114421 0.01256303 0.04462089 2.5
0.03253646 0.01441813 0.04671482 2.5
0.03392341 0.01653974 0.04867415 2.5
0.03536579 0.01870413 0.05083885 2.5
0.03686616 0.02086259 0.05310834 2.5
0.03839621 0.02299799 0.05541396 2.5
0.03995327 0.0251719 0.05774299 2.5
0.04135207 0.02749244 0.06005597 2.5
0.0431025 0.02988029 0.06272406 2.5
0.04445684 0.03160141 0.06515576 2.5
0.04600803 0.03416822 0.06782089 2.5
0.04720522 0.03574061 0.07055826 2.5
0.04873719 0.03854172 0.07323218 2.5
0.049672 0.04020986 0.07593714 2.5
0.05116372 0.04304958 0.07870372 2.5
0.05223219 0.04473773 0.08136878 2.5
0.05344993 0.04689355 0.08417532 2.5
0.05458825 0.04929349 0.08676295 2.5
0.05563491 0.05141675 0.08959612 2.5
0.05687344 0.053878 0.09243636 2.5
0.05815859 0.05604543 0.09509303 2.5
0.05920827 0.05839335 0.09767135 2.5
0.06027981 0.06063826 0.10033194 2.5
0.06109732 0.06223299 0.10297984 2.5
0.06230563 0.06466807 0.10561841 2.5
0.06320805 0.06664471 0.10823387 2.5
0.06413331 0.06876522 0.1108848 2.5
0.06493411 0.07056556 0.11343935 2.5
0.06561892 0.07237728 0.11589969 2.5
0.06611149 0.07408782 0.11829692 2.5
0.06684887 0.07546696 0.12087621 2.5
0.06714967 0.07709641 0.12324855 2.5
0.06758804 0.07906601 0.12574268 2.5
0.06741619 0.0798782 0.12791383 2.5
0.06762343 0.08131256 0.13022699 2.5
0.06778039 0.08321467 0.13239056 2.5
0.06778496 0.08447256 0.13455812 2.5
0.06749913 0.08535927 0.13653957 2.5
0.06725114 0.08661516 0.13843959 2.5
0.06713251 0.08812793 0.14008422 2.5
0.06714792 0.08936667 0.14192548 2.5
0.06701495 0.09034144 0.14364242 2.5
0.06645 0.0906857 0.14515298 2.5
0.06678128 0.09261018 0.14633133 2.5
0.06584207 0.0920353 0.14803873 2.5
0.0654833 0.09266278 0.14939681 2.5
0.06529228 0.0936152 0.15080976 2.5
0.06489316 0.094114 0.15214215 2.5
0.06405779 0.09359937 0.15315989 2.5
0.06360222 0.09391114 0.15418579 2.5
0.06335948 0.09483613 0.15470129 2.5
0.06203499 0.09351041 0.15598693 2.5
0.06157242 0.09401746 0.15668232 2.5
0.06105129 0.0945779 0.15690855 2.5
0.06014859 0.09431206 0.15728889 2.5
0.05923565 0.09426201 0.15737852 2.5
0.05761606 0.09261687 0.15786199 2.5
0.05732601 0.09366635 0.1572848 2.5
0.05639398 0.09323073 0.15709053 2.5
0.05469777 0.09135019 0.15701774 2.5
0.05442115 0.09212811 0.15598257 2.5
0.05276424 0.09031782 0.15554107 2.5
0.05248156 0.09100175 0.15439126 2.5
0.05067184 0.08908191 0.15358558 2.5
0.05027999 0.08995404 0.15196174 2.5
0.04838181 0.08780813 0.15103749 2.5
0.04804627 0.08851122 0.14920471 2.5
0.04620629 0.0861075 0.1480288 2.5
0.04585506 0.08655092 0.14613332 2.5
0.04413822 0.08409379 0.14461366 2.5
0.04322232 0.08315983 0.14283457 2.5
0.04223612 0.08217475 0.14071152 2.5
0.04130013 0.08117872 0.13859435 2.5
0.04029878 0.08019272 0.13654926 2.5
0.03928892 0.07944044 0.13414323 2.5
0.03850224 0.0784369 0.13195231 2.5
0.03764737 0.07753681 0.12959878 2.5
0.03682196 0.07674963 0.12719018 2.5
0.03595215 0.07581861 0.1248066 2.5
0.03521084 0.07503787 0.12231868 2.5
0.03442199 0.07409489 0.11985233 2.5
0.0336054 0.07310405 0.11732474 2.5
0.03290123 0.07229814 0.11473921 2.5
0.03213108 0.07145219 0.11215538 2.5
